token,line,column,semantic,controlnum,feature,complexity,section
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.931
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.934
x.1,1,19,func_dec,0,dec,1,0.936
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.939
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.941
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.943
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.946
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.948
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.951
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.953
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.956
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.958
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.961
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.963
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.966
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.968
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.971
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.973
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.975
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.978
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.98
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.983
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.985
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.988
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.99
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.993
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.995
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.998
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,1.0
