token,line,column,semantic,controlnum,feature,complexity,section,stimuli,pid
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.727,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.73,2,25
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.732,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.735,2,25
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.737,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.74,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.742,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.744,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.747,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.749,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.752,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.754,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.757,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.759,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.762,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.764,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.767,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.769,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.771,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.774,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.776,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.779,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.781,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.784,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.786,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.789,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.791,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.794,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.796,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.799,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.801,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.803,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.806,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.808,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.811,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.813,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.816,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.818,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.821,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.823,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.826,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.828,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.83,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.833,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.835,2,25
>.1,3,9,func_dec->compound->while,1,control,1,0.838,2,25
mysteryOp.1,1,5,func_dec,0,dec,1,0.84,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.843,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.845,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.848,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.85,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.853,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.855,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.857,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.86,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.862,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.865,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.867,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.87,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.872,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.875,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.877,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.88,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.882,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.885,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.887,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.889,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.892,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.894,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.897,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.899,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.902,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.904,2,25
y.1,1,26,func_dec,0,dec,1,0.907,2,25
0.2,3,11,func_dec->compound->while,1,control,1,0.909,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.912,2,25
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.914,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.916,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.919,2,25
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.921,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.924,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.926,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.929,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.931,2,25
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.934,2,25
x.1,1,19,func_dec,0,dec,1,0.936,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.939,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.941,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.943,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.946,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.948,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.951,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.953,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.956,2,25
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.958,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.961,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.963,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.966,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.968,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.971,2,25
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.973,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.975,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.978,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.98,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.983,2,25
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.985,2,25
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.988,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.99,2,25
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.993,2,25
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.995,2,25
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.998,2,25
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,1.0,2,25
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.333,2,27
y.4,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.667,2,27
*=.1_*.1,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,1.0,2,27
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.2,2,28
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.4,2,28
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.6,2,28
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.8,2,28
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,1.0,2,28
>.1,3,9,func_dec->compound->while,1,control,1,0.029,2,33
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.059,2,33
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.088,2,33
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.118,2,33
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.147,2,33
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.176,2,33
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.206,2,33
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.235,2,33
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.265,2,33
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.294,2,33
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.324,2,33
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.353,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.382,2,33
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.412,2,33
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.441,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.471,2,33
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.5,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.529,2,33
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.559,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.588,2,33
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.618,2,33
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.647,2,33
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.676,2,33
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.706,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.735,2,33
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.765,2,33
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.794,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.824,2,33
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.853,2,33
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.882,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.912,2,33
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.941,2,33
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.971,2,33
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,1.0,2,33
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.017,2,35
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.034,2,35
while.1,3,3,func_dec->compound->while,1,control,1,0.052,2,35
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.069,2,35
y.2,3,9,func_dec->compound->while,1,control,1,0.086,2,35
0.1_=.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.103,2,35
x.1_int.3,1,19,func_dec,0,dec,1,0.121,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.138,2,35
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.155,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.172,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.19,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.207,2,35
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.224,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.241,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.259,2,35
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.276,2,35
y.2,3,9,func_dec->compound->while,1,control,1,0.293,2,35
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.31,2,35
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.328,2,35
result.1_int.4,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.345,2,35
while.1,3,3,func_dec->compound->while,1,control,1,0.362,2,35
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.379,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.397,2,35
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.414,2,35
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.431,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.448,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.466,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.483,2,35
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.5,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.517,2,35
while.1,3,3,func_dec->compound->while,1,control,1,0.534,2,35
result.1_int.4,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.552,2,35
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.569,2,35
0.2,3,11,func_dec->compound->while,1,control,1,0.586,2,35
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.603,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.621,2,35
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.638,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.655,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.672,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.69,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.707,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.724,2,35
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.741,2,35
y.2,3,9,func_dec->compound->while,1,control,1,0.759,2,35
while.1,3,3,func_dec->compound->while,1,control,1,0.776,2,35
y.2,3,9,func_dec->compound->while,1,control,1,0.793,2,35
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.81,2,35
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.828,2,35
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.845,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.862,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.879,2,35
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.897,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.914,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.931,2,35
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.948,2,35
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.966,2,35
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.983,2,35
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,1.0,2,35
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.04,2,37
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.08,2,37
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.12,2,37
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.16,2,37
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.2,2,37
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.24,2,37
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.28,2,37
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.32,2,37
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.36,2,37
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.4,2,37
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.44,2,37
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.48,2,37
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.52,2,37
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.56,2,37
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.6,2,37
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.64,2,37
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.68,2,37
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.72,2,37
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.76,2,37
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.8,2,37
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.84,2,37
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.88,2,37
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.92,2,37
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.96,2,37
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,1.0,2,37
0.3_=.2,4,11,func_dec->compound->while->compound->if,2,control,4,0.014,2,44
while.1,3,3,func_dec->compound->while,1,control,1,0.029,2,44
y.2,3,9,func_dec->compound->while,1,control,1,0.043,2,44
while.1,3,3,func_dec->compound->while,1,control,1,0.058,2,44
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.072,2,44
x.1_int.3,1,19,func_dec,0,dec,1,0.087,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.101,2,44
x.1,1,19,func_dec,0,dec,1,0.116,2,44
0.2,3,11,func_dec->compound->while,1,control,1,0.13,2,44
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.145,2,44
mysteryOp.1,1,5,func_dec,0,dec,1,0.159,2,44
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.174,2,44
mysteryOp.1,1,5,func_dec,0,dec,1,0.188,2,44
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.203,2,44
mysteryOp.1,1,5,func_dec,0,dec,1,0.217,2,44
while.1,3,3,func_dec->compound->while,1,control,1,0.232,2,44
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.246,2,44
x.1,1,19,func_dec,0,dec,1,0.261,2,44
/=.1_/.1,7,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.275,2,44
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.29,2,44
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.304,2,44
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.319,2,44
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.333,2,44
0.2,3,11,func_dec->compound->while,1,control,1,0.348,2,44
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.362,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.377,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.391,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.406,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.42,2,44
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.435,2,44
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.449,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.464,2,44
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.478,2,44
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.493,2,44
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.507,2,44
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.522,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.536,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.551,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.565,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.58,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.594,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.609,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.623,2,44
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.638,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.652,2,44
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.667,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.681,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.696,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.71,2,44
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.725,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.739,2,44
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.754,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.768,2,44
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.783,2,44
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.797,2,44
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.812,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.826,2,44
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.841,2,44
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.855,2,44
+=.1,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.87,2,44
!=.1_%.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.884,2,44
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.899,2,44
x.2,5,11,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.913,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.928,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.942,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.957,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.971,2,44
0.3,4,11,func_dec->compound->while->compound->if,2,control,4,0.986,2,44
x.3,6,3,func_dec->compound->while->compound->coumpund_assign,1,cal,2,1.0,2,44
>.1,3,9,func_dec->compound->while,1,control,1,0.007,2,45
mysteryOp.1,1,5,func_dec,0,dec,1,0.013,2,45
>.1,3,9,func_dec->compound->while,1,control,1,0.02,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.026,2,45
>.1,3,9,func_dec->compound->while,1,control,1,0.033,2,45
2.2,6,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.039,2,45
while.1,3,3,func_dec->compound->while,1,control,1,0.046,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.052,2,45
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.059,2,45
2.3,7,6,func_dec->compound->while->compound->coumpund_assign,1,cal,2,0.065,2,45
y.2,3,9,func_dec->compound->while,1,control,1,0.072,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.078,2,45
y.2,3,9,func_dec->compound->while,1,control,1,0.085,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.092,2,45
y.2,3,9,func_dec->compound->while,1,control,1,0.098,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.105,2,45
2.1,4,8,func_dec->compound->while->compound->if,2,control,4,0.111,2,45
x.1,1,19,func_dec,0,dec,1,0.118,2,45
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.124,2,45
!=.1,4,6,func_dec->compound->while->compound->if,2,control,4,0.131,2,45
0.1,2,14,func_dec->compound->dec->var_dec,0,dec,0,0.137,2,45
>.1,3,9,func_dec->compound->while,1,control,1,0.144,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.15,2,45
result.1,2,7,func_dec->compound->dec->var_dec,0,dec,0,0.157,2,45
y.3,4,6,func_dec->compound->while->compound->if,2,control,4,0.163,2,45
result.2,5,3,func_dec->compound->while->compound->if->compound->coumpund_assign,2,cal,2,0.17,2,45
if.1,4,3,func_dec->compound->while->compound->if,2,control,4,0.176,2,45
